CODE,LOCATIONNAME,PRICE,AREA,ROOMNUMBER,BATHNUMBER,STATUS,STUDIO,ISPENTHOUSE,DUPLEX,SWIMMINGPOOL,ELEVATOR,X,Y
9033162521483515155,Lavapiés-Embajadores,259000,50,1,1,Second hand / Good state,0,0,0,0,1,440264,4473232
9223372036854775807,Niño Jesús,1960000,485,6,4,Second hand / Good state,0,0,0,1,1,442904,4473652
9223372036854775807,Canillas,218000,80,3,1,Second hand / Needs reformation,0,0,0,0,1,446321,4479528
9223372036854775807,Acacias,181000,40,1,1,Second hand / Needs reformation,0,0,0,0,1,440099,4472966
780418140049200977,Puerta del Ángel,158000,40,2,1,Second hand / Good state,0,0,0,0,0,437860,4473699
1979345097317558033,Cuatro Caminos,293000,75,2,1,Second hand / Good state,0,1,0,0,1,440666,4477943
1596574531065045626,Amposta,126000,55,2,1,Second hand / Good state,0,0,0,0,0,447458,4475490
1769847486773981480,Sanchinarro,481000,115,3,2,Second hand / Good state,0,0,0,1,1,444701,4483259
7142202864660754988,San Cristóbal,147000,65,3,1,Second hand / Good state,0,0,0,0,1,441223,4465822
8453646608418835830,Cuatro Caminos,484000,95,3,2,Second hand / Good state,0,0,0,0,1,440673,4477604
9223372036854775807,Delicias,432000,145,3,2,Second hand / Needs reformation,0,0,0,0,1,441040,4472135
5844881249053673539,San Isidro,126000,65,3,1,Second hand / Good state,0,0,0,0,0,437824,4471858
9223372036854775807,Buena Vista,129000,85,3,1,Second hand / Good state,0,0,0,0,0,435809,4469335
9223372036854775807,Ventas,124000,50,1,1,Second hand / Good state,0,0,0,0,0,444863,4475376
6997200619381763163,Zofío,106000,60,3,1,Second hand / Needs reformation,0,0,0,0,1,439474,4470058
7222301962973159895,Pau de Carabanchel,162000,60,1,1,Second hand / Good state,0,1,0,0,0,435594,4468651
2564363082617489172,Casa de Campo,257000,85,3,1,Second hand / Good state,0,0,0,0,1,437819,4475390
9223372036854775807,Sol,1206000,220,2,3,Second hand / Good state,0,0,0,0,1,439971,4474300
9223372036854775807,Pinar del Rey,386000,130,3,2,Second hand / Good state,0,0,1,1,1,445507,4480452
7100010648288243810,Numancia,133000,50,3,1,Second hand / Good state,0,0,0,0,0,443581,4472343
5332029027827082188,Puerta del Ángel,114000,45,2,1,Second hand / Good state,0,0,0,0,0,437044,4473142
9223372036854775807,Castilla,333000,85,1,1,Second hand / Good state,0,0,0,1,1,442785,4480408
9223372036854775807,Las Tablas,685000,140,3,2,Second hand / Good state,0,0,0,1,1,442999,4483355
9223372036854775807,San Isidro,318000,95,2,2,Second hand / Good state,0,0,0,1,1,438190,4471362
3597603862502270056,Portazgo,101000,50,3,1,Second hand / Good state,0,0,0,0,0,445198,4471439
4258342927480037593,Opañel,511000,200,5,2,Second hand / Needs reformation,0,0,0,0,1,439240,4471890
9223372036854775807,Palacio,528000,115,3,2,Second hand / Needs reformation,0,0,0,0,0,439595,4474869
371209550881094173,Lavapiés-Embajadores,325000,75,2,1,Second hand / Good state,0,0,0,0,1,439859,4473179
9223372036854775807,Imperial,158000,40,1,1,Second hand / Good state,0,0,0,0,0,438931,4473457
4985529254452620681,Pinar del Rey,154000,55,0,1,Second hand / Good state,1,0,0,0,0,444401,4480375
5311931546172020605,Legazpi,361000,65,2,2,Second hand / Good state,0,0,0,0,1,441067,4470982
9223372036854775807,Arcos,195000,95,3,1,Second hand / Good state,0,0,0,0,1,447714,4474890
6108843046947151816,San Cristóbal,63000,60,2,1,Second hand / Good state,0,0,0,0,0,441626,4466164
9223372036854775807,Fontarrón,156000,50,2,1,Second hand / Good state,0,0,0,0,1,444700,4472977
9223372036854775807,Malasaña-Universidad,717000,120,2,2,Second hand / Good state,0,1,0,0,1,440150,4474988
9223372036854775807,Ventas,152000,70,3,1,Second hand / Needs reformation,0,0,0,0,0,444615,4475128
4451746214057112874,Nueva España,315000,90,2,2,Second hand / Good state,0,0,0,0,1,441762,4479217
9223372036854775807,San Cristóbal,61000,50,3,1,Second hand / Needs reformation,0,0,0,0,0,441506,4466074
9223372036854775807,Chopera,151000,30,2,1,Second hand / Needs reformation,0,0,0,0,1,440939,4471961
9223372036854775807,Ambroz,106000,65,3,1,Second hand / Needs reformation,0,0,0,0,0,447843,4473096
6097277393338791691,Jerónimos,72000,70,2,1,Second hand / Good state,0,0,0,0,1,441476,4474056
5026291261235498374,San Diego,104000,55,3,1,Second hand / Good state,0,0,0,0,0,443495,4471050
9223372036854775807,Prosperidad,283000,40,1,1,Second hand / Good state,0,0,0,0,1,442483,4476925
3600635165170101803,Castilla,293000,60,2,1,Second hand / Good state,0,0,0,0,1,441867,4479924
9223372036854775807,Cuatro Caminos,195000,65,3,1,Second hand / Needs reformation,0,0,0,0,0,440401,4478498
183804087475398615,San Pascual,269000,55,2,1,Second hand / Good state,0,0,0,0,1,444597,4477095
560501829702165054,Lavapiés-Embajadores,118000,25,0,1,Second hand / Good state,1,0,0,0,0,439875,4473519
9223372036854775807,Buena Vista,130000,75,3,1,Second hand / Needs reformation,0,0,0,0,0,435663,4469443
9223372036854775807,Chueca-Justicia,399000,60,1,1,Second hand / Good state,0,1,0,0,0,440860,4475066
9223372036854775807,Palos de Moguer,224000,65,2,1,Second hand / Good state,0,0,0,0,0,441138,4473088
9223372036854775807,Legazpi,295000,80,1,1,Second hand / Good state,0,0,0,0,1,441176,4470907
9223372036854775807,Vinateros,135000,65,2,1,Second hand / Good state,0,0,0,0,0,445250,4472986
9223372036854775807,Argüelles,428000,85,1,1,Second hand / Good state,0,0,0,0,1,439568,4474958
6890643998407629491,Valdeacederas,350000,100,3,2,Second hand / Good state,0,0,0,0,1,440896,4479513
8353754914426854069,Fuentelarreina,788000,285,4,4,Second hand / Good state,0,0,0,1,1,437237,4480797
9223372036854775807,Los Rosales,106000,70,3,1,Second hand / Needs reformation,0,0,0,0,0,441213,4467247
9223372036854775807,Montecarmelo,706000,155,3,2,Second hand / Good state,0,1,0,1,1,440938,4483951
7226755316766839469,Vallehermoso,1151000,245,4,3,Second hand / Good state,0,0,0,0,1,439540,4477043
9223372036854775807,Alameda de Osuna,448000,115,4,2,Second hand / Good state,0,0,0,0,1,449975,4478361
9223372036854775807,Ventas,305000,80,4,1,Second hand / Needs reformation,0,0,0,0,1,444487,4475922
4515657769530281787,Comillas,139000,120,3,2,Second hand / Unknown,0,0,0,0,0,439655,4471345
9223372036854775807,Canillejas,259000,100,3,2,Second hand / Good state,0,0,0,0,1,448341,4477306
7665988197427751566,Orcasitas,133000,120,3,2,Second hand / Good state,0,0,0,0,0,439839,4469108
4671530591911264425,Vista Alegre,92000,40,1,1,Second hand / Good state,0,0,0,0,0,437398,4471365
9223372036854775807,Recoletos,2538000,390,6,6,Second hand / Needs reformation,0,1,0,0,1,441921,4475330
9223372036854775807,Arapiles,933000,245,6,5,Second hand / Good state,0,0,0,0,1,440128,4476394
2557262559667294681,Lista,1122000,255,5,3,Second hand / Good state,0,0,0,0,1,443040,4475696
325097329097578326,Goya,1397000,275,8,4,Second hand / Needs reformation,0,0,0,0,1,442369,4474931
9223372036854775807,Lista,463000,105,2,2,Second hand / Good state,0,0,0,0,1,443062,4475583
9223372036854775807,Goya,624000,120,2,2,Second hand / Good state,0,0,0,0,1,442366,4474977
9223372036854775807,Vista Alegre,156000,70,4,1,Second hand / Good state,0,0,0,0,0,436878,4471190
9223372036854775807,Lavapiés-Embajadores,454000,95,2,2,Second hand / Good state,0,0,0,0,1,439954,4473576
4285904061943751544,Berruguete,220000,85,3,1,Second hand / Needs reformation,0,0,0,0,0,440076,4479385
9223372036854775807,Goya,716000,170,3,1,Second hand / Needs reformation,0,0,0,0,1,442313,4475254
9223372036854775807,Prosperidad,50000,30,0,1,Second hand / Good state,1,0,0,0,1,442888,4477056
8682177750955035389,Almendrales,221000,105,4,1,Second hand / Good state,0,0,0,0,0,440327,4470832
5386208880142640626,Sanchinarro,405000,105,2,2,Second hand / Good state,0,0,0,1,1,444273,4482500
9223372036854775807,Simancas,288000,95,2,2,Second hand / Good state,0,0,0,0,1,446691,4475306
9223372036854775807,Ciudad Jardín,253000,90,3,2,Second hand / Needs reformation,0,0,0,0,1,443099,4477510
9223372036854775807,Ensanche de Vallecas - La Gavia,277000,90,2,2,Second hand / Good state,0,0,0,1,1,447301,4468616
4095607915619776803,Valdeacederas,260000,70,2,1,Second hand / Good state,0,0,0,0,1,440289,4479486
9223372036854775807,Palacio,292000,80,2,2,Second hand / Good state,0,0,0,0,0,439830,4473895
9223372036854775807,Ciudad Universitaria,486000,145,4,3,Second hand / Good state,0,0,0,1,1,438230,4480177
9223372036854775807,Castellana,855000,155,3,2,Second hand / Good state,0,0,0,0,1,441806,4475900
4941707047833581009,Arcos,174000,90,3,1,Second hand / Good state,0,0,0,0,0,447636,4474799
1975089427250010060,San Pascual,704000,160,4,2,Second hand / Good state,0,0,0,1,1,444388,4476961
6390691782475712652,Valdemarín,1346000,180,4,4,Second hand / Unknown,0,0,0,0,1,433575,4479729
9223372036854775807,Chueca-Justicia,1266000,210,4,3,Second hand / Unknown,0,0,0,0,1,440547,4474718
4359627421089305765,Puerta del Ángel,220000,60,2,2,Second hand / Good state,0,0,0,0,0,437917,4473876
9223372036854775807,Lista,410000,85,2,1,Second hand / Unknown,0,1,0,0,1,442891,4475963
9223372036854775807,Malasaña-Universidad,186000,45,1,1,Second hand / Unknown,0,0,0,0,0,440312,4475325
9223372036854775807,Palos de Moguer,415000,120,3,2,Second hand / Unknown,0,0,0,0,1,441163,4472778
9223372036854775807,Estrella,413000,120,2,2,Second hand / Needs reformation,0,0,0,0,1,443598,4473462
9223372036854775807,Aravaca,227000,70,1,1,Second hand / Good state,0,0,0,1,1,433406,4478787
6106837079590583285,Sanchinarro,497000,125,4,2,Second hand / Good state,0,0,0,1,1,444414,4481953
3099899205550398467,Huertas-Cortes,4094000,600,6,4,Second hand / Needs reformation,0,0,0,0,1,440710,4474153
6882049837079130282,Recoletos,2785000,500,7,6,Second hand / Needs reformation,0,0,0,0,1,442036,4475208
9223372036854775807,Conde Orgaz-Piovera,534000,110,3,2,Second hand / Good state,0,0,0,1,1,446618,4478960
5781149426545405533,El Viso,3355000,585,5,6,Second hand / Good state,0,1,1,0,1,442154,4477364
2018223143387899023,Portazgo,106000,110,3,2,Second hand / Good state,0,0,0,0,1,444687,4470630
9223372036854775807,Argüelles,331000,85,2,2,Second hand / Good state,0,0,0,0,1,439058,4475256
8176066798870513166,Puerta Bonita,403000,185,3,2,New development,0,1,0,0,1,436711,4470126
9223372036854775807,Las Tablas,240000,100,2,1,Second hand / Good state,0,0,0,1,1,442809,4483360
9223372036854775807,Casco Histórico de Vallecas,188000,125,4,2,Second hand / Good state,0,0,0,0,0,447279,4469532
9223372036854775807,Casco Histórico de Barajas,175000,80,3,1,Second hand / Good state,0,0,0,0,0,451103,4480727
1908455602248213259,Chopera,361000,55,2,1,Second hand / Good state,0,1,0,0,1,440930,4471726
9223372036854775807,Goya,809000,140,3,2,Second hand / Good state,0,0,0,0,1,442469,4475108
3535374211124018827,Chopera,182000,80,3,1,Second hand / Good state,0,0,0,0,1,440724,4472144
329522992666549159,Delicias,409000,115,3,2,Second hand / Unknown,0,0,0,0,1,441711,4472241
9223372036854775807,Quintana,102000,55,2,1,Second hand / Needs reformation,0,0,0,0,0,445422,4476809
3714230646678284070,Concepción,197000,90,3,1,Second hand / Good state,0,0,0,0,1,444112,4476256
9223372036854775807,Casco Histórico de Barajas,325000,120,4,2,Second hand / Good state,0,0,0,0,0,450876,4480286
9223372036854775807,Gaztambide,856000,155,4,2,Second hand / Good state,0,0,0,0,1,439413,4476030
6413056683051918381,Nuevos Ministerios-Ríos Rosas,661000,145,3,3,Second hand / Needs reformation,0,0,0,0,1,441004,4477468
8050164714979452478,Argüelles,456000,95,2,2,Second hand / Good state,0,0,0,0,1,439452,4475290
7497421905305269674,Palomeras sureste,126000,100,3,2,Second hand / Good state,0,0,0,0,1,445185,4470309
6805488853621251793,Orcasitas,154000,75,1,1,Second hand / Good state,0,0,0,1,1,439352,4468643
8516684607586344110,San Cristóbal,73000,65,3,1,Second hand / Good state,0,0,0,0,1,441797,4466026
6103385020599487954,Peñagrande,723000,160,4,3,Second hand / Good state,0,0,0,1,1,437616,4481261
789351307983906027,Alameda de Osuna,290000,100,2,1,Second hand / Good state,0,0,0,1,1,449648,4478081
8213153971495114886,Puerta del Ángel,194000,135,3,1,Second hand / Good state,0,0,0,0,0,437907,4473558
9223372036854775807,Recoletos,1454000,190,5,4,Second hand / Needs reformation,0,0,0,0,1,442003,4475505
9223372036854775807,Sanchinarro,624000,170,3,2,Second hand / Good state,0,0,0,1,1,444607,4483038
7590468106604104726,San Fermín,213000,125,4,2,Second hand / Good state,0,0,0,1,0,441645,4468738
5101179587206758583,Guindalera,210000,50,1,1,Second hand / Good state,0,0,0,0,1,443078,4475788
6406103389161941810,Sol,2040000,330,6,2,Second hand / Good state,0,0,0,0,1,440113,4474210
9223372036854775807,Puerta del Ángel,105000,50,3,1,Second hand / Needs reformation,0,0,0,0,0,437431,4472970
3155037514543516208,Bellas Vistas,364000,90,2,1,Second hand / Good state,0,1,0,0,1,440081,4477726
9223372036854775807,Chueca-Justicia,417000,55,2,1,Second hand / Good state,0,0,0,0,0,440848,4474953
9212252371159892904,Las Tablas,383000,125,3,2,Second hand / Good state,0,0,0,0,1,442973,4483960
3877065550309061979,Berruguete,153000,40,1,1,New development,0,0,0,0,1,440364,4478937
9223372036854775807,Puerta Bonita,97000,70,3,1,Second hand / Needs reformation,0,0,0,0,0,438051,4470731
9223372036854775807,Pueblo Nuevo,148000,65,3,1,Second hand / Unknown,0,0,0,0,0,445626,4475443
714926666198767346,Numancia,84000,60,3,1,Second hand / Unknown,0,0,0,0,0,444219,4472089
8225574181228811930,Quintana,167000,90,3,1,Second hand / Needs reformation,0,0,0,0,0,444537,4475990
3342215757553134333,Bernabéu-Hispanoamérica,296000,60,1,1,Second hand / Good state,0,0,0,1,1,443497,4478161
2461869589997062596,Apóstol Santiago,159000,60,2,1,Second hand / Good state,0,0,0,0,1,444146,4481239
3701253260889636478,Alameda de Osuna,598000,150,4,2,Second hand / Good state,0,1,0,1,1,450673,4478800
9223372036854775807,Huertas-Cortes,262000,50,1,1,Second hand / Good state,0,0,0,0,0,441003,4473736
3129785658326628809,Canillas,304000,90,3,2,Second hand / Good state,0,0,0,0,1,446302,4479642
9223372036854775807,Imperial,282000,85,3,1,Second hand / Good state,0,0,0,0,1,438923,4473517
9223372036854775807,Pau de Carabanchel,278000,110,3,2,Second hand / Good state,0,0,0,1,1,437928,4469554
2655868717298898509,Argüelles,366000,70,1,1,Second hand / Needs reformation,0,0,0,0,1,439449,4475450
3174496442789626997,Pinar del Rey,172000,75,2,1,Second hand / Good state,0,0,0,0,0,446035,4480511
6174919529636602827,San Isidro,379000,130,4,2,Second hand / Good state,0,0,0,0,1,438619,4472612
9223372036854775807,Buena Vista,123000,75,1,1,Second hand / Good state,0,0,0,0,0,436371,4469349
7460137533957066048,San Diego,94000,65,3,1,Second hand / Good state,0,0,0,0,0,443415,4471129
2688188324891208207,Bernabéu-Hispanoamérica,461000,70,2,1,Second hand / Good state,0,0,0,0,1,442275,4478629
1929448151053623996,Puerta del Ángel,350000,115,4,2,Second hand / Good state,0,0,0,0,1,438143,4473467
1713148473818657787,Pinar del Rey,111000,45,1,1,Second hand / Good state,0,0,0,0,1,445147,4480975
9223372036854775807,Bernabéu-Hispanoamérica,1136000,220,4,3,Second hand / Needs reformation,0,0,0,0,1,441671,4478532
2572874822809793138,Bernabéu-Hispanoamérica,1339000,700,0,1,Second hand / Good state,1,0,0,1,0,442166,4478544
9223372036854775807,Imperial,493000,105,2,1,Second hand / Good state,0,0,0,0,1,439067,4473921
4549710307595299288,Los Rosales,76000,50,2,1,Second hand / Unknown,0,0,0,0,0,441611,4467402
9223372036854775807,Recoletos,1661000,290,3,2,Second hand / Good state,0,1,0,0,1,441645,4475505
699754375265119558,Gaztambide,773000,145,4,2,Second hand / Good state,0,0,0,0,1,439211,4476735
9223372036854775807,Guindalera,595000,225,3,1,Second hand / Needs reformation,0,0,0,0,1,443564,4476012
2668079035914613597,Los Ángeles,159000,85,3,2,Second hand / Good state,0,0,0,0,1,440538,4468062
9223372036854775807,Castellana,3514000,370,5,5,Second hand / Good state,0,0,0,0,1,441756,4476384
8564559586766033898,Berruguete,339000,80,3,1,Second hand / Good state,0,1,0,0,0,439889,4479127
4739986802992361053,Castilla,686000,205,2,2,Second hand / Good state,0,1,1,1,1,442457,4479917
2531904545426055394,Ensanche de Vallecas - La Gavia,137000,50,1,1,Second hand / Good state,0,0,0,0,1,446730,4469763
9223372036854775807,Castellana,1646000,285,4,3,Second hand / Needs reformation,0,0,0,0,1,442201,4476148
1720337942640150032,Apóstol Santiago,199000,75,3,1,Second hand / Good state,0,0,0,0,0,443733,4480543
4132236691392821388,Águilas,126000,65,2,1,Second hand / Unknown,0,0,0,0,0,434377,4470085
9223372036854775807,Lista,843000,170,4,2,Second hand / Good state,0,0,0,0,1,442539,4476090
9223372036854775807,Prosperidad,392000,125,3,2,Second hand / Good state,0,0,0,0,1,442726,4477188
9223372036854775807,Pavones,270000,110,3,2,Second hand / Unknown,0,0,0,0,1,446608,4472494
9223372036854775807,Arapiles,644000,135,4,2,Second hand / Good state,0,0,0,0,1,440252,4476454
9223372036854775807,Guindalera,836000,565,1,1,Second hand / Needs reformation,0,0,0,0,1,443367,4476479
9223372036854775807,Opañel,208000,65,2,2,Second hand / Good state,0,0,0,0,1,438974,4471293
9223372036854775807,Arapiles,1338000,245,7,7,Second hand / Good state,0,0,0,0,1,439625,4475798
6063693086911503307,Recoletos,4480000,440,5,5,Second hand / Good state,0,0,0,0,1,441995,4475505
2145653015776503860,Moscardó,179000,90,3,1,Second hand / Needs reformation,0,0,0,0,0,440367,4470997
9158930856431173007,Peñagrande,463000,140,4,2,Second hand / Good state,0,0,0,1,1,438682,4481442
9223372036854775807,Rejas,606000,240,3,2,Second hand / Unknown,0,1,1,1,1,451146,4477180
9223372036854775807,Valdeacederas,191000,55,1,1,Second hand / Good state,0,0,0,0,0,440618,4479991
6951226341893255877,Moscardó,84000,80,3,1,Second hand / Needs reformation,0,0,0,0,0,439796,4470918
9223372036854775807,Fontarrón,132000,60,2,1,Second hand / Good state,0,0,0,0,0,445221,4472330
9223372036854775807,La Paz,269000,60,1,1,Second hand / Good state,0,0,0,0,1,440756,4481081
9223372036854775807,El Viso,653000,95,3,1,Second hand / Good state,0,0,0,0,0,442241,4477251
9223372036854775807,San Isidro,172000,60,3,2,Second hand / Unknown,0,0,0,0,0,438384,4471780
431054763702614379,Goya,429000,110,2,2,Second hand / Good state,0,0,0,0,0,443170,4475427
1101517142815109805,Lavapiés-Embajadores,844000,195,3,2,Second hand / Good state,0,0,0,0,1,440953,4473568
6149628064645236664,Palos de Moguer,277000,75,2,1,Second hand / Good state,0,0,0,0,1,441174,4472972
9223372036854775807,Moscardó,111000,75,3,1,Second hand / Good state,0,0,0,0,0,439614,4470800
627877506778260589,Trafalgar,460000,75,2,1,Second hand / Needs reformation,0,0,0,0,0,440562,4476296
128157801535513394,Amposta,104000,50,2,1,Second hand / Good state,0,0,0,0,0,447112,4475124
9223372036854775807,Fontarrón,118000,65,3,1,Second hand / Needs reformation,0,0,0,0,0,445500,4472173
2463081719428968972,Huertas-Cortes,237000,70,3,1,Second hand / Good state,0,0,0,0,0,441061,4473661
6045778215562275759,Pinar del Rey,268000,65,2,1,Second hand / Good state,0,0,0,0,1,444749,4480487
9223372036854775807,Delicias,477000,150,3,2,Second hand / Good state,0,0,0,0,1,441050,4472431
6973727562832687357,Huertas-Cortes,1339000,260,5,3,Second hand / Good state,0,0,0,0,1,440780,4473968
9223372036854775807,Berruguete,340000,100,4,2,Second hand / Good state,0,0,0,0,1,440254,4478670
9223372036854775807,Ibiza,433000,75,3,1,Second hand / Good state,0,1,0,0,1,442760,4474496
3349620193931174619,Trafalgar,253000,30,0,1,Second hand / Good state,1,0,0,0,1,440558,4475566
8730252591410335210,Niño Jesús,304000,55,1,1,Second hand / Needs reformation,0,0,0,0,1,442735,4473656
5983363267076781644,Campamento,205000,100,2,2,Second hand / Good state,0,0,0,0,1,433999,4471847
7906287033577589761,Malasaña-Universidad,427000,85,3,1,Second hand / Good state,0,0,0,0,1,440041,4475568
9223372036854775807,Sol,3369000,285,11,9,Second hand / Good state,0,0,0,0,1,440371,4474599
6468371001870031436,Ensanche de Vallecas - La Gavia,209000,70,1,1,Second hand / Good state,0,0,0,1,1,449495,4468058
8596049949910333504,Ibiza,280000,45,2,1,Second hand / Needs reformation,0,0,0,0,1,442470,4474182
3091689586916695507,Apóstol Santiago,255000,90,3,1,Second hand / Good state,0,0,0,0,1,444310,4481215
4165541183643175744,Orcasitas,170000,120,3,2,Second hand / Good state,0,0,0,0,0,439771,4469168
9223372036854775807,Peñagrande,525000,130,2,2,Second hand / Good state,0,0,0,1,1,437491,4481319
720081921050109160,Puerta Bonita,206000,75,2,2,Second hand / Good state,0,0,0,1,1,437183,4469879
8944297060513531178,Pradolongo,170000,105,3,2,Second hand / Good state,0,0,0,0,0,440004,4470440
9223372036854775807,Águilas,203000,85,3,2,Second hand / Good state,0,0,0,0,1,435096,4469831
9223372036854775807,Lavapiés-Embajadores,339000,105,1,1,Second hand / Needs reformation,0,0,0,0,1,440614,4473425
3482580061461772398,Comillas,155000,70,3,1,Second hand / Unknown,0,0,0,0,1,439288,4471624
9223372036854775807,Ciudad Jardín,195000,40,1,1,Second hand / Good state,0,0,0,0,0,442944,4477581
9223372036854775807,Malasaña-Universidad,533000,145,5,1,Second hand / Good state,0,0,0,0,1,440145,4475122
9223372036854775807,Campo de las Naciones-Corralejos,653000,225,3,3,Second hand / Good state,0,0,0,1,1,449638,4479162
9223372036854775807,Pueblo Nuevo,304000,155,3,2,Second hand / Good state,0,0,0,1,1,446984,4474160
5114073917244470861,Moscardó,137000,40,0,1,Second hand / Good state,1,0,0,0,1,440333,4471023
9205371427224716616,Pilar,176000,50,2,1,Second hand / Good state,0,0,0,0,1,439507,4480568
9223372036854775807,Palomeras sureste,124000,95,3,2,Second hand / Needs reformation,0,0,0,0,1,444875,4470158
5840530678652394091,Berruguete,175000,50,2,1,Second hand / Good state,0,0,0,0,0,440275,4478762
9223372036854775807,Fuente del Berro,234000,40,2,2,Second hand / Good state,0,0,0,0,1,443612,4475629
6794903091112948847,Castellana,1479000,245,5,2,Second hand / Needs reformation,0,0,0,0,1,441968,4476434
9223372036854775807,Comillas,144000,85,3,1,Second hand / Unknown,0,0,0,0,0,439565,4471591
3843270889017306581,Palomeras sureste,80000,65,3,1,Second hand / Unknown,0,0,0,0,0,444733,4470185
1326070194828166191,Acacias,590000,145,3,2,Second hand / Good state,0,0,0,0,1,440028,4472342
5729906101870911466,Arcos,100000,60,3,1,Second hand / Good state,0,0,0,0,0,447857,4475359
9223372036854775807,Puerta del Ángel,127000,50,2,1,Second hand / Good state,0,0,0,0,0,437981,4473706
9223372036854775807,Buena Vista,137000,85,3,1,Second hand / Good state,0,0,0,0,0,435757,4469607
8567749891059489169,Pinar del Rey,240000,95,3,2,Second hand / Good state,0,0,0,0,1,444886,4481021
1462978205445800002,Chopera,311000,80,3,1,Second hand / Good state,0,0,0,0,1,440665,4471889
9223372036854775807,Nueva España,595000,105,2,2,Second hand / Good state,0,0,0,1,1,442445,4479585
9223372036854775807,Aluche,272000,90,4,2,Second hand / Good state,0,0,0,0,1,435901,4471055
3396974687190638550,Pacífico,430000,90,2,2,Second hand / Good state,0,0,0,0,1,442058,4472781
8886554786914459058,Casco Histórico de Vallecas,129000,75,3,1,Second hand / Unknown,0,0,0,0,0,446910,4469947
3996342306724583908,Palos de Moguer,195000,60,2,1,Second hand / Good state,0,0,0,0,1,440792,4472586
9223372036854775807,Prosperidad,455000,105,3,2,Second hand / Good state,0,0,0,0,1,442533,4476665
9223372036854775807,Berruguete,142000,50,1,1,Second hand / Good state,0,0,0,0,0,440268,4478783
3887089889575724688,Arapiles,874000,205,3,2,Second hand / Good state,0,0,0,0,1,439928,4476339
9223372036854775807,San Diego,193000,80,3,1,Second hand / Needs reformation,0,0,0,0,0,443274,4472067
3640287766453765408,Lucero,181000,90,3,1,Second hand / Good state,0,0,0,0,1,436131,4473097
627020188100110849,Nuevos Ministerios-Ríos Rosas,502000,100,2,2,Second hand / Good state,0,0,0,0,1,440522,4477573
7262482311241423963,Abrantes,119000,60,3,1,Second hand / Good state,0,0,0,0,0,438396,4470729
9056909339714658371,Entrevías,147000,90,3,2,Second hand / Good state,0,0,0,0,1,444159,4469483
9223372036854775807,Media Legua,246000,90,3,2,Second hand / Good state,0,0,0,0,1,444083,4473193
9223372036854775807,Berruguete,155000,30,0,1,Second hand / Good state,1,0,0,0,0,440158,4479117
9223372036854775807,Vallehermoso,883000,370,4,3,Second hand / Good state,0,0,0,1,1,439344,4477462
4360141223766134567,Castilla,528000,225,5,5,Second hand / Needs reformation,0,0,0,0,1,442765,4481564
4161766709245889148,Chopera,314000,75,3,1,Second hand / Needs reformation,0,0,0,0,1,440704,4472280
9223372036854775807,Prosperidad,218000,55,1,1,Second hand / Needs reformation,0,0,0,0,1,442784,4477063
3226381081041264464,San Cristóbal,126000,75,3,1,Second hand / Good state,0,0,0,0,1,441268,4466291
9223372036854775807,San Diego,124000,45,2,1,Second hand / Good state,0,0,0,0,1,443291,4470813
9223372036854775807,Nuevos Ministerios-Ríos Rosas,407000,75,3,1,Second hand / Needs reformation,0,0,0,0,1,440682,4476966
1676395683199650366,Palos de Moguer,144000,45,3,1,Second hand / Good state,0,0,0,0,1,441564,4472674
9223372036854775807,Cuzco-Castillejos,96000,25,1,1,Second hand / Good state,0,0,0,0,0,440762,4478901
6103656615355340150,El Viso,316000,60,1,1,Second hand / Good state,0,0,0,0,0,442243,4477125
9223372036854775807,Recoletos,925000,165,4,3,Second hand / Unknown,0,0,0,0,1,442165,4475454
3392593361214303479,Ciudad Universitaria,192000,65,2,2,Second hand / Good state,0,0,0,0,0,438205,4480147
9223372036854775807,Concepción,304000,70,2,1,Second hand / Good state,0,0,0,0,0,445304,4477454
3333483916491175457,Virgen del Cortijo - Manoteras,378000,115,3,2,Second hand / Good state,0,0,0,0,1,443438,4482265
3424388941837895434,Palacio,157000,35,2,1,Second hand / Needs reformation,0,0,0,0,0,439311,4473894
9223372036854775807,Bellas Vistas,296000,100,4,1,Second hand / Needs reformation,0,0,0,0,0,440121,4477824
4840314316761418324,Sol,781000,120,2,2,Second hand / Good state,0,0,0,0,1,440540,4474224
9205262054907929030,Campamento,324000,150,3,2,Second hand / Good state,0,0,0,0,1,432864,4470442
989517590430446293,San Cristóbal,59000,65,3,1,Second hand / Good state,0,0,0,0,0,441351,4466312
4281302794812055110,Opañel,294000,85,3,2,Second hand / Good state,0,0,0,0,1,438970,4471899
7529474078978705478,Aluche,145000,70,2,1,Second hand / Good state,0,0,0,0,0,435753,4471090
9223372036854775807,Palacio,351000,125,4,1,Second hand / Needs reformation,0,0,0,0,1,439105,4473794
9223372036854775807,Abrantes,121000,90,2,1,Second hand / Needs reformation,0,1,0,0,0,438174,4470455
7224446837044552417,Ciudad Jardín,244000,70,3,1,Second hand / Needs reformation,0,0,0,0,0,442740,4477549
5036397944841493515,Malasaña-Universidad,732000,150,3,2,Second hand / Good state,0,0,0,0,1,440291,4474936
8227710587454374955,Lucero,306000,85,2,2,Second hand / Good state,0,0,0,0,1,435785,4472652
6325838193870221540,San Diego,131000,60,2,1,Second hand / Good state,0,0,0,0,1,443478,4471615
9223372036854775807,Bellas Vistas,139000,40,1,1,Second hand / Good state,0,0,0,0,0,439903,4478022
